client,total_sites,attribute,total_sites_using,pct_sites_using
desktop,5430532,"aria-label""covid""",1,1.841440212487469E-7
desktop,5430532,aria-expa,1,1.841440212487469E-7
desktop,5430532,aria-formby,1,1.841440212487469E-7
desktop,5430532,aria-validated,1,1.841440212487469E-7
desktop,5430532,aria-hieen,1,1.841440212487469E-7
desktop,5430532,aria-requered,1,1.841440212487469E-7
desktop,5430532,"aria-label""extienden",1,1.841440212487469E-7
desktop,5430532,aria-hide-tags,1,1.841440212487469E-7
desktop,5430532,aria-login-state,1,1.841440212487469E-7
desktop,5430532,"aria-label""beneteau",1,1.841440212487469E-7
desktop,5430532,aria-slider,1,1.841440212487469E-7
desktop,5430532,"aria-controls""produktgruppe-6""",1,1.841440212487469E-7
desktop,5430532,aria-container,1,1.841440212487469E-7
desktop,5430532,aria-prev,1,1.841440212487469E-7
desktop,5430532,"aria-label""belkin",1,1.841440212487469E-7
desktop,5430532,"aria-label""i",1,1.841440212487469E-7
desktop,5430532,"aria-label""blog""",1,1.841440212487469E-7
desktop,5430532,"aria-label""corporate",1,1.841440212487469E-7
desktop,5430532,aria-contros,1,1.841440212487469E-7
desktop,5430532,"aria-label""tips",1,1.841440212487469E-7
desktop,5430532,aria-expanded__no,1,1.841440212487469E-7
desktop,5430532,aria-leveling,1,1.841440212487469E-7
desktop,5430532,"aria-label""""patičková",1,1.841440212487469E-7
desktop,5430532,"aria-label""si",1,1.841440212487469E-7
desktop,5430532,aria-volumemin,1,1.841440212487469E-7
desktop,5430532,aria-gidden,1,1.841440212487469E-7
desktop,5430532,aria-expandedd,1,1.841440212487469E-7
desktop,5430532,aria-lavle,1,1.841440212487469E-7
desktop,5430532,aria-hoverable,1,1.841440212487469E-7
desktop,5430532,"aria-labelledcovid""",1,1.841440212487469E-7
desktop,5430532,aria-labeledly,1,1.841440212487469E-7
desktop,5430532,aria-new,1,1.841440212487469E-7
desktop,5430532,"aria-label:""opens",1,1.841440212487469E-7
desktop,5430532,"aria-label""springfield",1,1.841440212487469E-7
desktop,5430532,aria-rable,1,1.841440212487469E-7
desktop,5430532,aria-sveikidden,1,1.841440212487469E-7
desktop,5430532,aria-shown,1,1.841440212487469E-7
desktop,5430532,aria-hipen,1,1.841440212487469E-7
desktop,5430532,"aria-label""study",1,1.841440212487469E-7
desktop,5430532,"aria-label""activities",1,1.841440212487469E-7
desktop,5430532,aria-multiple-elements,1,1.841440212487469E-7
desktop,5430532,"aria-controls""produktgruppe-3""",1,1.841440212487469E-7
desktop,5430532,"aria-controls""colanmeldung3""",1,1.841440212487469E-7
desktop,5430532,aria-controls-end,1,1.841440212487469E-7
desktop,5430532,aria-main,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colanmeldung4""",1,1.841440212487469E-7
desktop,5430532,"aria-label""ring",1,1.841440212487469E-7
desktop,5430532,aria-haschevron,1,1.841440212487469E-7
desktop,5430532,aria-zhidden,1,1.841440212487469E-7
desktop,5430532,aria-controled,1,1.841440212487469E-7
desktop,5430532,"aria-label""public",1,1.841440212487469E-7
desktop,5430532,"aria-label""beats",1,1.841440212487469E-7
desktop,5430532,aria-page_object_id,1,1.841440212487469E-7
desktop,5430532,aria-labelledbyd,1,1.841440212487469E-7
desktop,5430532,"aria-label""chaparral",1,1.841440212487469E-7
desktop,5430532,aria-descibedby,1,1.841440212487469E-7
desktop,5430532,"aria-label""genuss",1,1.841440212487469E-7
desktop,5430532,"aria-label""powerbeats",1,1.841440212487469E-7
desktop,5430532,aria-sr,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colfragebogen4""",1,1.841440212487469E-7
desktop,5430532,aria-expanded--,1,1.841440212487469E-7
desktop,5430532,aria-owned-by,1,1.841440212487469E-7
desktop,5430532,aria-expirationdate,1,1.841440212487469E-7
desktop,5430532,aria-​hidden,1,1.841440212487469E-7
desktop,5430532,"aria-label""tree",1,1.841440212487469E-7
desktop,5430532,aria-htopicidden,1,1.841440212487469E-7
desktop,5430532,aria-hd,1,1.841440212487469E-7
desktop,5430532,aria-mltiselectable,1,1.841440212487469E-7
desktop,5430532,aria-rol,1,1.841440212487469E-7
desktop,5430532,aria-hspopup,1,1.841440212487469E-7
desktop,5430532,aria-haspopupt,1,1.841440212487469E-7
desktop,5430532,aria-labrl,1,1.841440212487469E-7
desktop,5430532,aria-last-slide,1,1.841440212487469E-7
desktop,5430532,aria-label-cartledby,1,1.841440212487469E-7
desktop,5430532,aria-laberttr54lledby,1,1.841440212487469E-7
desktop,5430532,aria-lael,1,1.841440212487469E-7
desktop,5430532,aria-tab-hidden,1,1.841440212487469E-7
desktop,5430532,"aria-controls""",1,1.841440212487469E-7
desktop,5430532,aria-describedby1,1,1.841440212487469E-7
desktop,5430532,aria-color-header,1,1.841440212487469E-7
desktop,5430532,aria-client,1,1.841440212487469E-7
desktop,5430532,aria-haspopup-,1,1.841440212487469E-7
desktop,5430532,"aria-label""academie",1,1.841440212487469E-7
desktop,5430532,aria-hdata-idden,1,1.841440212487469E-7
desktop,5430532,"aria-label""contact",1,1.841440212487469E-7
desktop,5430532,"aria-label""bill",1,1.841440212487469E-7
desktop,5430532,aria-lbuscarabel,1,1.841440212487469E-7
desktop,5430532,aria-hid-den,1,1.841440212487469E-7
desktop,5430532,aria-has_popup,1,1.841440212487469E-7
desktop,5430532,"aria-hiddtrue""",1,1.841440212487469E-7
desktop,5430532,aria-hidenn,1,1.841440212487469E-7
desktop,5430532,"aria-label""bewusst",1,1.841440212487469E-7
desktop,5430532,aria-descrbiedby,1,1.841440212487469E-7
desktop,5430532,"aria-label""why",1,1.841440212487469E-7
desktop,5430532,"aria-label""cursussen""",1,1.841440212487469E-7
desktop,5430532,"aria-label""maxum",1,1.841440212487469E-7
desktop,5430532,"aria-label""synchro",1,1.841440212487469E-7
desktop,5430532,"aria-label""triangle",1,1.841440212487469E-7
desktop,5430532,aria-translate,1,1.841440212487469E-7
desktop,5430532,"aria-label""press",1,1.841440212487469E-7
desktop,5430532,aria-accion,1,1.841440212487469E-7
desktop,5430532,aria-panel-controls,1,1.841440212487469E-7
desktop,5430532,"aria-label""cinq",1,1.841440212487469E-7
desktop,5430532,aria-hasalert,1,1.841440212487469E-7
desktop,5430532,aria-tab-shown,1,1.841440212487469E-7
desktop,5430532,aria-label-for,1,1.841440212487469E-7
desktop,5430532,aria-step-num,1,1.841440212487469E-7
desktop,5430532,"aria-label""comunicat",1,1.841440212487469E-7
desktop,5430532,aria-tite,1,1.841440212487469E-7
desktop,5430532,"aria-label""understand",1,1.841440212487469E-7
desktop,5430532,aria-leave,1,1.841440212487469E-7
desktop,5430532,"aria-label""email",1,1.841440212487469E-7
desktop,5430532,"aria-label""compsaonline",1,1.841440212487469E-7
desktop,5430532,"aria-label""farthofers",1,1.841440212487469E-7
desktop,5430532,aria-activated,1,1.841440212487469E-7
desktop,5430532,aria-controlled,1,1.841440212487469E-7
desktop,5430532,"aria-label""video",1,1.841440212487469E-7
desktop,5430532,"aria-label""moritz",1,1.841440212487469E-7
desktop,5430532,aria-describdby,1,1.841440212487469E-7
desktop,5430532,"aria-label""feedback""",1,1.841440212487469E-7
desktop,5430532,"aria-label""pnp",1,1.841440212487469E-7
desktop,5430532,aria-autoplay-timeout,1,1.841440212487469E-7
desktop,5430532,"aria-label""tech21",1,1.841440212487469E-7
desktop,5430532,"aria-label""shingles""",1,1.841440212487469E-7
desktop,5430532,aria-exampanded,1,1.841440212487469E-7
desktop,5430532,"aria-lab""gift",1,1.841440212487469E-7
desktop,5430532,aria-invaldata-multipleselect,1,1.841440212487469E-7
desktop,5430532,aria-trn-key,1,1.841440212487469E-7
desktop,5430532,"aria-label""10",1,1.841440212487469E-7
desktop,5430532,"aria-label""stacker",1,1.841440212487469E-7
desktop,5430532,aria-expenden,1,1.841440212487469E-7
desktop,5430532,aria-label-directive,1,1.841440212487469E-7
desktop,5430532,aria-controlsid,1,1.841440212487469E-7
desktop,5430532,aria-paging,1,1.841440212487469E-7
desktop,5430532,"aria-label""lion",1,1.841440212487469E-7
desktop,5430532,aria-relative,1,1.841440212487469E-7
desktop,5430532,aria-left-arrow,1,1.841440212487469E-7
desktop,5430532,aria-manager,1,1.841440212487469E-7
desktop,5430532,aria-single-slide,1,1.841440212487469E-7
desktop,5430532,aria-requied,1,1.841440212487469E-7
desktop,5430532,"aria-label""nieuws:",1,1.841440212487469E-7
desktop,5430532,aria-headline,1,1.841440212487469E-7
desktop,5430532,aria-expandedt,1,1.841440212487469E-7
desktop,5430532,aria-labelleadby,1,1.841440212487469E-7
desktop,5430532,aria-navbar,1,1.841440212487469E-7
desktop,5430532,"aria-label""taalkeuze""",1,1.841440212487469E-7
desktop,5430532,"aria-label""speck",1,1.841440212487469E-7
desktop,5430532,aria-banner_id,1,1.841440212487469E-7
desktop,5430532,"aria-label""credit",1,1.841440212487469E-7
desktop,5430532,aria-contrlos,1,1.841440212487469E-7
desktop,5430532,aria-play,1,1.841440212487469E-7
desktop,5430532,aria-athidden,1,1.841440212487469E-7
desktop,5430532,aria-drawer-open,1,1.841440212487469E-7
desktop,5430532,aria-labeledlby,1,1.841440212487469E-7
desktop,5430532,aria-labellyedby,1,1.841440212487469E-7
desktop,5430532,aria-mapid,1,1.841440212487469E-7
desktop,5430532,aria-label-cart,1,1.841440212487469E-7
desktop,5430532,"aria-label""klantverhaal:",1,1.841440212487469E-7
desktop,5430532,"aria-label""fair",1,1.841440212487469E-7
desktop,5430532,aria-label-term-id,1,1.841440212487469E-7
desktop,5430532,aria-time,1,1.841440212487469E-7
desktop,5430532,"aria-foldedopen""false""",1,1.841440212487469E-7
desktop,5430532,aria-mobile-nav-open,1,1.841440212487469E-7
desktop,5430532,"aria-label""inside",1,1.841440212487469E-7
desktop,5430532,aria-selectec,1,1.841440212487469E-7
desktop,5430532,aria-for,1,1.841440212487469E-7
desktop,5430532,aria-stop-form-submit,1,1.841440212487469E-7
desktop,5430532,"aria-label""sa",1,1.841440212487469E-7
desktop,5430532,aria-expendet,1,1.841440212487469E-7
desktop,5430532,aria-haspopip,1,1.841440212487469E-7
desktop,5430532,aria-allday,1,1.841440212487469E-7
desktop,5430532,aria-expanded-class,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colanmeldung5""",1,1.841440212487469E-7
desktop,5430532,aria-recommendid,1,1.841440212487469E-7
desktop,5430532,aria-labelledpor,1,1.841440212487469E-7
desktop,5430532,aria-hiddeb,1,1.841440212487469E-7
desktop,5430532,"aria-label""스마트시티",1,1.841440212487469E-7
desktop,5430532,aria-prior,1,1.841440212487469E-7
desktop,5430532,aria-label.one-time,1,1.841440212487469E-7
desktop,5430532,"aria-label""100%",1,1.841440212487469E-7
desktop,5430532,aria-seleted,1,1.841440212487469E-7
desktop,5430532,aria-hidffden,1,1.841440212487469E-7
desktop,5430532,"aria-label""starchild,",1,1.841440212487469E-7
desktop,5430532,aria-seleced,1,1.841440212487469E-7
desktop,5430532,"aria-label""twitter",1,1.841440212487469E-7
desktop,5430532,aria-layout,1,1.841440212487469E-7
desktop,5430532,"aria-controls""collapsesc""",1,1.841440212487469E-7
desktop,5430532,aria-min,1,1.841440212487469E-7
desktop,5430532,"aria-label""if",1,1.841440212487469E-7
desktop,5430532,aria-cookie-labelledby,1,1.841440212487469E-7
desktop,5430532,aria-label-term-slug,1,1.841440212487469E-7
desktop,5430532,aria-brand,1,1.841440212487469E-7
desktop,5430532,"aria-label""pay",1,1.841440212487469E-7
desktop,5430532,aria-size,1,1.841440212487469E-7
desktop,5430532,aria-hspanen,1,1.841440212487469E-7
desktop,5430532,aria-exoanded,1,1.841440212487469E-7
desktop,5430532,aria-controls-heading,1,1.841440212487469E-7
desktop,5430532,aria-exp2anded,1,1.841440212487469E-7
desktop,5430532,aria-contract,1,1.841440212487469E-7
desktop,5430532,aria-babel,1,1.841440212487469E-7
desktop,5430532,"aria-label""sofá",1,1.841440212487469E-7
desktop,5430532,"aria-label""careers""",1,1.841440212487469E-7
desktop,5430532,aria-hisdden,1,1.841440212487469E-7
desktop,5430532,"aria-label""pr",1,1.841440212487469E-7
desktop,5430532,aria-hiddern,1,1.841440212487469E-7
desktop,5430532,"aria-lab""podcast""",1,1.841440212487469E-7
desktop,5430532,aria-labelherrnhuter,1,1.841440212487469E-7
desktop,5430532,"aria-label""wisconsin",1,1.841440212487469E-7
desktop,5430532,"aria-label""jet",1,1.841440212487469E-7
desktop,5430532,"aria-controls""produktgruppe-32""",1,1.841440212487469E-7
desktop,5430532,aria-dhidden,1,1.841440212487469E-7
desktop,5430532,aria-axpanded,1,1.841440212487469E-7
desktop,5430532,aria-gilabelledby,1,1.841440212487469E-7
desktop,5430532,aria-corrente,1,1.841440212487469E-7
desktop,5430532,aria-label-click,1,1.841440212487469E-7
desktop,5430532,aria-expandand,1,1.841440212487469E-7
desktop,5430532,aria-active-tab,1,1.841440212487469E-7
desktop,5430532,aria-labedlby,1,1.841440212487469E-7
desktop,5430532,"aria-label""los",1,1.841440212487469E-7
desktop,5430532,aria-slabelledby,1,1.841440212487469E-7
desktop,5430532,aria-labelededby,1,1.841440212487469E-7
desktop,5430532,aria-hclassden,1,1.841440212487469E-7
desktop,5430532,"aria-label""slideshow",1,1.841440212487469E-7
desktop,5430532,aria-expanded'false',1,1.841440212487469E-7
desktop,5430532,aria-valuemn,1,1.841440212487469E-7
desktop,5430532,aria-region,1,1.841440212487469E-7
desktop,5430532,aria-pledby,1,1.841440212487469E-7
desktop,5430532,aria-reqired,1,1.841440212487469E-7
desktop,5430532,"aria-label""motivos",1,1.841440212487469E-7
desktop,5430532,"aria-label""jbl",1,1.841440212487469E-7
desktop,5430532,"aria-label""pedicure""",1,1.841440212487469E-7
desktop,5430532,aria-autocompletee,1,1.841440212487469E-7
desktop,5430532,"aria-label""stop",1,1.841440212487469E-7
desktop,5430532,aria-labelledbhidden,1,1.841440212487469E-7
desktop,5430532,aria-hoverable2,1,1.841440212487469E-7
desktop,5430532,aria-activedescentdant,1,1.841440212487469E-7
desktop,5430532,aria-checkbox,1,1.841440212487469E-7
desktop,5430532,aria-labelledallabedby,1,1.841440212487469E-7
desktop,5430532,aria-hiidden,1,1.841440212487469E-7
desktop,5430532,"aria-label""life",1,1.841440212487469E-7
desktop,5430532,aria-lableby,1,1.841440212487469E-7
desktop,5430532,aria-invalid.bind,1,1.841440212487469E-7
desktop,5430532,"aria-label""marapco",1,1.841440212487469E-7
desktop,5430532,"aria-label""medical",1,1.841440212487469E-7
desktop,5430532,"aria-controls""colfragebogen1""",1,1.841440212487469E-7
desktop,5430532,aria-vc_modal,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colfragebogen5""",1,1.841440212487469E-7
desktop,5430532,"aria-label""luxury",1,1.841440212487469E-7
desktop,5430532,"aria-label""builders",1,1.841440212487469E-7
desktop,5430532,aria-expanded-,1,1.841440212487469E-7
desktop,5430532,aria-controls1,1,1.841440212487469E-7
desktop,5430532,aria-labeleledby,1,1.841440212487469E-7
desktop,5430532,aria-cheked,1,1.841440212487469E-7
desktop,5430532,aria-labbelby,1,1.841440212487469E-7
desktop,5430532,aria-align,1,1.841440212487469E-7
desktop,5430532,"aria-label""compra",1,1.841440212487469E-7
desktop,5430532,"aria-label""community",1,1.841440212487469E-7
desktop,5430532,"aria-label""defensive",1,1.841440212487469E-7
desktop,5430532,aria-sub-hidden,1,1.841440212487469E-7
desktop,5430532,"aria-label""first",1,1.841440212487469E-7
desktop,5430532,"aria-label""view",1,1.841440212487469E-7
desktop,5430532,aria-selecte,1,1.841440212487469E-7
desktop,5430532,aria-hidden1,1,1.841440212487469E-7
desktop,5430532,aria-labelmedicine,1,1.841440212487469E-7
desktop,5430532,aria-hidden2,1,1.841440212487469E-7
desktop,5430532,"aria-label""globalizarea",1,1.841440212487469E-7
desktop,5430532,aria-lacommentedby,1,1.841440212487469E-7
desktop,5430532,aria-pagination__link--current,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colanmeldung2""",1,1.841440212487469E-7
desktop,5430532,"aria-label""인천시,",1,1.841440212487469E-7
desktop,5430532,aria-item-id,1,1.841440212487469E-7
desktop,5430532,"aria-label""[제29호]",1,1.841440212487469E-7
desktop,5430532,aria-ex,1,1.841440212487469E-7
desktop,5430532,aria-hidaden,1,1.841440212487469E-7
desktop,5430532,aria-galid,1,1.841440212487469E-7
desktop,5430532,aria-labelse,1,1.841440212487469E-7
desktop,5430532,"aria-label""purchasing""",1,1.841440212487469E-7
desktop,5430532,"aria-label""menu",1,1.841440212487469E-7
desktop,5430532,aria-labeslledby,1,1.841440212487469E-7
desktop,5430532,aria-explore,1,1.841440212487469E-7
desktop,5430532,aria-header-hidden,1,1.841440212487469E-7
desktop,5430532,aria-visibiltiy,1,1.841440212487469E-7
desktop,5430532,aria-labaledby,1,1.841440212487469E-7
desktop,5430532,aria-ows,1,1.841440212487469E-7
desktop,5430532,aria-modalcall,1,1.841440212487469E-7
desktop,5430532,aria-labellesearch.phpdby,1,1.841440212487469E-7
desktop,5430532,"aria-label""correu",1,1.841440212487469E-7
desktop,5430532,aria-step-id,1,1.841440212487469E-7
desktop,5430532,"aria-label-""helpful",1,1.841440212487469E-7
desktop,5430532,aria-describerby,1,1.841440212487469E-7
desktop,5430532,aria-expandedhref,1,1.841440212487469E-7
desktop,5430532,aria-labcv,1,1.841440212487469E-7
desktop,5430532,aria-label`,1,1.841440212487469E-7
desktop,5430532,aria-strongledby,1,1.841440212487469E-7
desktop,5430532,aria-banner,1,1.841440212487469E-7
desktop,5430532,aria-current-directive,1,1.841440212487469E-7
desktop,5430532,"aria-label-""tcc",1,1.841440212487469E-7
desktop,5430532,"aria-label""self",1,1.841440212487469E-7
desktop,5430532,aria-cookie-label,1,1.841440212487469E-7
desktop,5430532,aria-controllers,1,1.841440212487469E-7
desktop,5430532,aria-dialogtitle,1,1.841440212487469E-7
desktop,5430532,"aria-labelledby-""navpage173""",1,1.841440212487469E-7
desktop,5430532,aria-range,1,1.841440212487469E-7
desktop,5430532,aria-expend,1,1.841440212487469E-7
desktop,5430532,aria-fcontrols,1,1.841440212487469E-7
desktop,5430532,"aria-label""品牌嚴選：《",1,1.841440212487469E-7
desktop,5430532,"aria-controls""produktgruppe-5""",1,1.841440212487469E-7
desktop,5430532,aria-expandedme,1,1.841440212487469E-7
desktop,5430532,aria-labsel,1,1.841440212487469E-7
desktop,5430532,"aria-label""«el",1,1.841440212487469E-7
desktop,5430532,aria-x`labelledby,1,1.841440212487469E-7
desktop,5430532,"aria-label""ai로",1,1.841440212487469E-7
desktop,5430532,"aria-label""schöne",1,1.841440212487469E-7
desktop,5430532,"aria-label""the",1,1.841440212487469E-7
desktop,5430532,"aria-label""ohio",1,1.841440212487469E-7
desktop,5430532,"aria-label""il",1,1.841440212487469E-7
desktop,5430532,"aria-expanded-""false""",1,1.841440212487469E-7
desktop,5430532,aria-labelled3by,1,1.841440212487469E-7
desktop,5430532,aria-labseeelledby,1,1.841440212487469E-7
desktop,5430532,"aria-label""electronic",1,1.841440212487469E-7
desktop,5430532,aria-providedby,1,1.841440212487469E-7
desktop,5430532,"aria-label""[lx경남본부]",1,1.841440212487469E-7
desktop,5430532,"aria-labelledby-""navpage175""",1,1.841440212487469E-7
desktop,5430532,aria-haspopdown,1,1.841440212487469E-7
desktop,5430532,aria-hassubmenu,1,1.841440212487469E-7
desktop,5430532,aria-intvalid,1,1.841440212487469E-7
desktop,5430532,"aria-label""map",1,1.841440212487469E-7
desktop,5430532,aria-labelleddby,1,1.841440212487469E-7
desktop,5430532,aria-labelledepby,1,1.841440212487469E-7
